area,year,average_rain_fall_mm_per_year,avg_temp,pesticide_tonnes,item_y,yield_hg/ha
Morocco,1990,346.0,18.17,9364.0,Potatoes,171851
Morocco,1990,346.0,18.17,9364.0,"Rice, paddy",41750
Morocco,1990,346.0,18.17,9364.0,Sorghum,5496
Morocco,1990,346.0,18.17,9364.0,Soybeans,16181
Morocco,1990,346.0,18.17,9364.0,Sweet potatoes,155421
Morocco,1990,346.0,18.17,9364.0,Wheat,13290
Morocco,1990,346.0,18.29,9364.0,Maize,11598
Morocco,1990,346.0,18.29,9364.0,Potatoes,171851
Morocco,1990,346.0,18.29,9364.0,"Rice, paddy",41750
Morocco,1990,346.0,18.29,9364.0,Sorghum,5496
Morocco,1990,346.0,18.29,9364.0,Soybeans,16181
Morocco,1990,346.0,18.29,9364.0,Sweet potatoes,155421
Morocco,1990,346.0,18.29,9364.0,Wheat,13290
Morocco,1991,346.0,17.25,9771.14,Maize,8700
Morocco,1991,346.0,17.25,9771.14,Potatoes,171948
Morocco,1991,346.0,17.25,9771.14,"Rice, paddy",38406
Morocco,1991,346.0,17.25,9771.14,Sorghum,4712
Morocco,1991,346.0,17.25,9771.14,Soybeans,14178
Morocco,1991,346.0,17.25,9771.14,Sweet potatoes,156000
Morocco,1991,346.0,17.25,9771.14,Wheat,18699
Morocco,1991,346.0,17.47,9771.14,Maize,8700
Morocco,1991,346.0,17.47,9771.14,Potatoes,171948
Morocco,1991,346.0,17.47,9771.14,"Rice, paddy",38406
Morocco,1991,346.0,17.47,9771.14,Sorghum,4712
Morocco,1991,346.0,17.47,9771.14,Soybeans,14178
Morocco,1991,346.0,17.47,9771.14,Sweet potatoes,156000
Morocco,1991,346.0,17.47,9771.14,Wheat,18699
Morocco,1992,346.0,17.38,10178.29,Maize,4753
Morocco,1992,346.0,17.38,10178.29,Potatoes,151411
Morocco,1992,346.0,17.38,10178.29,"Rice, paddy",30694
Morocco,1992,346.0,17.38,10178.29,Sorghum,5558
Morocco,1992,346.0,17.38,10178.29,Soybeans,11944
Morocco,1992,346.0,17.38,10178.29,Sweet potatoes,155000
Morocco,1992,346.0,17.38,10178.29,Wheat,7011
Morocco,1992,346.0,17.56,10178.29,Maize,4753
Morocco,1992,346.0,17.56,10178.29,Potatoes,151411
Morocco,1992,346.0,17.56,10178.29,"Rice, paddy",30694
Morocco,1992,346.0,17.56,10178.29,Sorghum,5558
Morocco,1992,346.0,17.56,10178.29,Soybeans,11944
Morocco,1992,346.0,17.56,10178.29,Sweet potatoes,155000
Morocco,1992,346.0,17.56,10178.29,Wheat,7011
Morocco,1993,346.0,16.94,10585.43,Maize,2065
Morocco,1993,346.0,16.94,10585.43,Potatoes,156153
Morocco,1993,346.0,16.94,10585.43,"Rice, paddy",50000
Morocco,1993,346.0,16.94,10585.43,Sorghum,7545
Morocco,1993,346.0,16.94,10585.43,Soybeans,10000
Morocco,1993,346.0,16.94,10585.43,Sweet potatoes,150000
Morocco,1993,346.0,16.94,10585.43,Wheat,6808
Morocco,1993,346.0,17.11,10585.43,Maize,2065
Morocco,1993,346.0,17.11,10585.43,Potatoes,156153
Morocco,1993,346.0,17.11,10585.43,"Rice, paddy",50000
Morocco,1993,346.0,17.11,10585.43,Sorghum,7545
Morocco,1993,346.0,17.11,10585.43,Soybeans,10000
Morocco,1993,346.0,17.11,10585.43,Sweet potatoes,150000
Morocco,1993,346.0,17.11,10585.43,Wheat,6808
Morocco,1994,346.0,17.88,10992.57,Maize,6261
Morocco,1994,346.0,17.88,10992.57,Potatoes,176522
Morocco,1994,346.0,17.88,10992.57,"Rice, paddy",65000
Morocco,1994,346.0,17.88,10992.57,Sorghum,4719
Morocco,1994,346.0,17.88,10992.57,Soybeans,13755
Morocco,1994,346.0,17.88,10992.57,Sweet potatoes,154663
Morocco,1994,346.0,17.88,10992.57,Wheat,18111
Morocco,1994,346.0,17.98,10992.57,Maize,6261
Morocco,1994,346.0,17.98,10992.57,Potatoes,176522
Morocco,1994,346.0,17.98,10992.57,"Rice, paddy",65000
Morocco,1994,346.0,17.98,10992.57,Sorghum,4719
Morocco,1994,346.0,17.98,10992.57,Soybeans,13755
Morocco,1994,346.0,17.98,10992.57,Sweet potatoes,154663
Morocco,1994,346.0,17.98,10992.57,Wheat,18111
Morocco,1995,346.0,18.56,11399.71,Maize,1303
Morocco,1995,346.0,18.56,11399.71,Potatoes,166304
Morocco,1995,346.0,18.56,11399.71,"Rice, paddy",49571
Morocco,1995,346.0,18.56,11399.71,Sorghum,866
Morocco,1995,346.0,18.56,11399.71,Soybeans,13367
Morocco,1995,346.0,18.56,11399.71,Sweet potatoes,156909
Morocco,1995,346.0,18.56,11399.71,Wheat,5543
Morocco,1995,346.0,18.72,11399.71,Maize,1303
Morocco,1995,346.0,18.72,11399.71,Potatoes,166304
Morocco,1995,346.0,18.72,11399.71,"Rice, paddy",49571
Morocco,1995,346.0,18.72,11399.71,Sorghum,866
Morocco,1995,346.0,18.72,11399.71,Soybeans,13367
Morocco,1995,346.0,18.72,11399.71,Sweet potatoes,156909
Morocco,1995,346.0,18.72,11399.71,Wheat,5543
Morocco,1996,346.0,17.75,11806.86,Maize,9274
Morocco,1996,346.0,17.75,11806.86,Potatoes,190473
Morocco,1996,346.0,17.75,11806.86,"Rice, paddy",58000
Morocco,1996,346.0,17.75,11806.86,Sorghum,6055
Morocco,1996,346.0,17.75,11806.86,Soybeans,24600
Morocco,1996,346.0,17.75,11806.86,Sweet potatoes,163636
Morocco,1996,346.0,17.75,11806.86,Wheat,18415
Morocco,1996,346.0,17.97,11806.86,Maize,9274
Morocco,1996,346.0,17.97,11806.86,Potatoes,190473
Morocco,1996,346.0,17.97,11806.86,"Rice, paddy",58000
Morocco,1996,346.0,17.97,11806.86,Sorghum,6055
Morocco,1996,346.0,17.97,11806.86,Soybeans,24600
Morocco,1996,346.0,17.97,11806.86,Sweet potatoes,163636
Morocco,1996,346.0,17.97,11806.86,Wheat,18415
Morocco,1997,346.0,18.31,12214.0,Maize,10984
Morocco,1997,346.0,18.31,12214.0,Potatoes,178706
Morocco,1997,346.0,18.31,12214.0,"Rice, paddy",37256
Morocco,1997,346.0,18.31,12214.0,Sorghum,5338
Morocco,1997,346.0,18.31,12214.0,Soybeans,10000
Morocco,1997,346.0,18.31,12214.0,Sweet potatoes,181882
Morocco,1997,346.0,18.31,12214.0,Wheat,9292
Morocco,1997,346.0,18.65,12214.0,Maize,10984
Morocco,1997,346.0,18.65,12214.0,Potatoes,178706
Morocco,1997,346.0,18.65,12214.0,"Rice, paddy",37256
Morocco,1997,346.0,18.65,12214.0,Sorghum,5338
Morocco,1997,346.0,18.65,12214.0,Soybeans,10000
Morocco,1997,346.0,18.65,12214.0,Sweet potatoes,181882
Morocco,1997,346.0,18.65,12214.0,Wheat,9292
Morocco,1998,346.0,18.21,12621.14,Maize,6468
Morocco,1998,346.0,18.21,12621.14,Potatoes,190427
Morocco,1998,346.0,18.21,12621.14,"Rice, paddy",54108
Morocco,1998,346.0,18.21,12621.14,Sorghum,7019
Morocco,1998,346.0,18.21,12621.14,Soybeans,4000
Morocco,1998,346.0,18.21,12621.14,Sweet potatoes,184706
Morocco,1998,346.0,18.21,12621.14,Wheat,14184
Morocco,1998,346.0,18.24,12621.14,Maize,6468
Morocco,1998,346.0,18.24,12621.14,Potatoes,190427
Morocco,1998,346.0,18.24,12621.14,"Rice, paddy",54108
Morocco,1998,346.0,18.24,12621.14,Sorghum,7019
Morocco,1998,346.0,18.24,12621.14,Soybeans,4000
Morocco,1998,346.0,18.24,12621.14,Sweet potatoes,184706
Morocco,1998,346.0,18.24,12621.14,Wheat,14184
Morocco,1999,346.0,17.68,13028.29,Maize,4120
Morocco,1999,346.0,17.68,13028.29,Potatoes,183361
Morocco,1999,346.0,17.68,13028.29,"Rice, paddy",45000
Morocco,1999,346.0,17.68,13028.29,Sorghum,6264
Morocco,1999,346.0,17.68,13028.29,Soybeans,11200
Morocco,1999,346.0,17.68,13028.29,Sweet potatoes,133761
Morocco,1999,346.0,17.68,13028.29,Wheat,8004
Morocco,1999,346.0,17.88,13028.29,Maize,4120
Morocco,1999,346.0,17.88,13028.29,Potatoes,183361
Morocco,1999,346.0,17.88,13028.29,"Rice, paddy",45000
Morocco,1999,346.0,17.88,13028.29,Sorghum,6264
Morocco,1999,346.0,17.88,13028.29,Soybeans,11200
Morocco,1999,346.0,17.88,13028.29,Sweet potatoes,133761
Morocco,1999,346.0,17.88,13028.29,Wheat,8004
Morocco,2000,346.0,18.16,13435.43,Maize,4000
Morocco,2000,346.0,18.16,13435.43,Potatoes,180193
Morocco,2000,346.0,18.16,13435.43,"Rice, paddy",45000
Morocco,2000,346.0,18.16,13435.43,Sorghum,7205
Morocco,2000,346.0,18.16,13435.43,Soybeans,12000
Morocco,2000,346.0,18.16,13435.43,Sweet potatoes,166275
Morocco,2000,346.0,18.16,13435.43,Wheat,4758
Morocco,2000,346.0,18.14,13435.43,Maize,4000
Morocco,2000,346.0,18.14,13435.43,Potatoes,180193
Morocco,2000,346.0,18.14,13435.43,"Rice, paddy",45000
Morocco,2000,346.0,18.14,13435.43,Sorghum,7205
Morocco,2000,346.0,18.14,13435.43,Soybeans,12000
Morocco,2000,346.0,18.14,13435.43,Sweet potatoes,166275
Morocco,2000,346.0,18.14,13435.43,Wheat,4758
Morocco,2001,346.0,18.73,13842.57,Maize,2107
Morocco,2001,346.0,18.73,13842.57,Potatoes,187740
Morocco,2001,346.0,18.73,13842.57,"Rice, paddy",52773
Morocco,2001,346.0,18.73,13842.57,Sorghum,5845
Morocco,2001,346.0,18.73,13842.57,Soybeans,10000
Morocco,2001,346.0,18.73,13842.57,Sweet potatoes,123061
Morocco,2001,346.0,18.73,13842.57,Wheat,12280
Morocco,2001,346.0,18.56,13842.57,Maize,2107
Morocco,2001,346.0,18.56,13842.57,Potatoes,187740
Morocco,2001,346.0,18.56,13842.57,"Rice, paddy",52773
Morocco,2001,346.0,18.56,13842.57,Sorghum,5845
Morocco,2001,346.0,18.56,13842.57,Soybeans,10000
Morocco,2001,346.0,18.56,13842.57,Sweet potatoes,123061
Morocco,2001,346.0,18.56,13842.57,Wheat,12280
Morocco,2002,346.0,18.25,14249.71,Maize,7494
Morocco,2002,346.0,18.25,14249.71,Potatoes,231985
Morocco,2002,346.0,18.25,14249.71,"Rice, paddy",41453
Morocco,2002,346.0,18.25,14249.71,Sorghum,4982
Morocco,2002,346.0,18.25,14249.71,Soybeans,10000
Morocco,2002,346.0,18.25,14249.71,Sweet potatoes,136703
Morocco,2002,346.0,18.25,14249.71,Wheat,12793
Morocco,2002,346.0,18.19,14249.71,Maize,7494
Morocco,2002,346.0,18.19,14249.71,Potatoes,231985
Morocco,2002,346.0,18.19,14249.71,"Rice, paddy",41453
Morocco,2002,346.0,18.19,14249.71,Sorghum,4982
Morocco,2002,346.0,18.19,14249.71,Soybeans,10000
Morocco,2002,346.0,18.19,14249.71,Sweet potatoes,136703
Morocco,2002,346.0,18.19,14249.71,Wheat,12793
Morocco,2004,346.0,18.07,15064.0,Maize,9152
Morocco,2004,346.0,18.07,15064.0,Potatoes,241650
Morocco,2004,346.0,18.07,15064.0,"Rice, paddy",67045
Morocco,2004,346.0,18.07,15064.0,Sorghum,8233
Morocco,2004,346.0,18.07,15064.0,Soybeans,10000
Morocco,2004,346.0,18.07,15064.0,Sweet potatoes,157333
Morocco,2004,346.0,18.07,15064.0,Wheat,18082
Morocco,2004,346.0,18.21,15064.0,Maize,9152
Morocco,2004,346.0,18.21,15064.0,Potatoes,241650
Morocco,2004,346.0,18.21,15064.0,"Rice, paddy",67045
Morocco,2004,346.0,18.21,15064.0,Sorghum,8233
Morocco,2004,346.0,18.21,15064.0,Soybeans,10000
Morocco,2004,346.0,18.21,15064.0,Sweet potatoes,157333
Morocco,2004,346.0,18.21,15064.0,Wheat,18082
Morocco,2005,346.0,18.18,13966.0,Maize,2036
Morocco,2005,346.0,18.18,13966.0,Potatoes,238090
Morocco,2005,346.0,18.18,13966.0,"Rice, paddy",68000
Morocco,2005,346.0,18.18,13966.0,Sorghum,5451
Morocco,2005,346.0,18.18,13966.0,Soybeans,10000
Morocco,2005,346.0,18.18,13966.0,Sweet potatoes,129483
Morocco,2005,346.0,18.18,13966.0,Wheat,10261
Morocco,2005,346.0,18.15,13966.0,Maize,2036
Morocco,2005,346.0,18.15,13966.0,Potatoes,238090
Morocco,2005,346.0,18.15,13966.0,"Rice, paddy",68000
Morocco,2005,346.0,18.15,13966.0,Sorghum,5451
Morocco,2005,346.0,18.15,13966.0,Soybeans,10000
Morocco,2005,346.0,18.15,13966.0,Sweet potatoes,129483
Morocco,2005,346.0,18.15,13966.0,Wheat,10261
Morocco,2006,346.0,18.38,13697.0,Maize,12198
Morocco,2006,346.0,18.38,13697.0,Potatoes,263272
Morocco,2006,346.0,18.38,13697.0,"Rice, paddy",68000
Morocco,2006,346.0,18.38,13697.0,Sorghum,7841
Morocco,2006,346.0,18.38,13697.0,Soybeans,10000
Morocco,2006,346.0,18.38,13697.0,Sweet potatoes,179115
Morocco,2006,346.0,18.38,13697.0,Wheat,20365
Morocco,2006,346.0,18.51,13697.0,Maize,12198
Morocco,2006,346.0,18.51,13697.0,Potatoes,263272
Morocco,2006,346.0,18.51,13697.0,"Rice, paddy",68000
Morocco,2006,346.0,18.51,13697.0,Sorghum,7841
Morocco,2006,346.0,18.51,13697.0,Soybeans,10000
Morocco,2006,346.0,18.51,13697.0,Sweet potatoes,179115
Morocco,2006,346.0,18.51,13697.0,Wheat,20365
Morocco,2007,346.0,17.93,13697.0,Maize,4155
Morocco,2007,346.0,17.93,13697.0,Potatoes,247975
Morocco,2007,346.0,17.93,13697.0,"Rice, paddy",73667
Morocco,2007,346.0,17.93,13697.0,Sorghum,6234
Morocco,2007,346.0,17.93,13697.0,Soybeans,10000
Morocco,2007,346.0,17.93,13697.0,Sweet potatoes,178351
Morocco,2007,346.0,17.93,13697.0,Wheat,6154
Morocco,2007,346.0,17.99,13697.0,Maize,4155
Morocco,2007,346.0,17.99,13697.0,Potatoes,247975
Morocco,2007,346.0,17.99,13697.0,"Rice, paddy",73667
Morocco,2007,346.0,17.99,13697.0,Sorghum,6234
Morocco,2007,346.0,17.99,13697.0,Soybeans,10000
Morocco,2007,346.0,17.99,13697.0,Sweet potatoes,178351
Morocco,2007,346.0,17.99,13697.0,Wheat,6154
Morocco,2008,346.0,17.8,13697.0,Maize,5515
Morocco,2008,346.0,17.8,13697.0,Potatoes,244675
Morocco,2008,346.0,17.8,13697.0,"Rice, paddy",69563
Morocco,2008,346.0,17.8,13697.0,Sorghum,8683
Morocco,2008,346.0,17.8,13697.0,Soybeans,10000
Morocco,2008,346.0,17.8,13697.0,Sweet potatoes,174320
Morocco,2008,346.0,17.8,13697.0,Wheat,13189
Morocco,2008,346.0,17.96,13697.0,Maize,5515
Morocco,2008,346.0,17.96,13697.0,Potatoes,244675
Morocco,2008,346.0,17.96,13697.0,"Rice, paddy",69563
Morocco,2008,346.0,17.96,13697.0,Sorghum,8683
Morocco,2008,346.0,17.96,13697.0,Soybeans,10000
Morocco,2008,346.0,17.96,13697.0,Sweet potatoes,174320
Morocco,2008,346.0,17.96,13697.0,Wheat,13189
Morocco,2009,346.0,18.56,13697.0,Maize,9151
Morocco,2009,346.0,18.56,13697.0,Potatoes,195328
Morocco,2009,346.0,18.56,13697.0,"Rice, paddy",64154
Morocco,2009,346.0,18.56,13697.0,Sorghum,8878
Morocco,2009,346.0,18.56,13697.0,Soybeans,10000
Morocco,2009,346.0,18.56,13697.0,Sweet potatoes,170964
Morocco,2009,346.0,18.56,13697.0,Wheat,21398
Morocco,2009,346.0,18.73,13697.0,Maize,9151
Morocco,2009,346.0,18.73,13697.0,Potatoes,195328
Morocco,2009,346.0,18.73,13697.0,"Rice, paddy",64154
Morocco,2009,346.0,18.73,13697.0,Sorghum,8878
Morocco,2009,346.0,18.73,13697.0,Soybeans,10000
Morocco,2009,346.0,18.73,13697.0,Sweet potatoes,170964
Morocco,2009,346.0,18.73,13697.0,Wheat,21398
Morocco,2010,346.0,18.83,13697.0,Maize,12132
Morocco,2010,346.0,18.83,13697.0,Potatoes,283502
Morocco,2010,346.0,18.83,13697.0,"Rice, paddy",68270
Morocco,2010,346.0,18.83,13697.0,Sorghum,6632
Morocco,2010,346.0,18.83,13697.0,Soybeans,10000
Morocco,2010,346.0,18.83,13697.0,Sweet potatoes,166600
Morocco,2010,346.0,18.83,13697.0,Wheat,17095
Morocco,2010,346.0,18.87,13697.0,Maize,12132
Morocco,2010,346.0,18.87,13697.0,Potatoes,283502
Morocco,2010,346.0,18.87,13697.0,"Rice, paddy",68270
Morocco,2010,346.0,18.87,13697.0,Sorghum,6632
Morocco,2010,346.0,18.87,13697.0,Soybeans,10000
Morocco,2010,346.0,18.87,13697.0,Sweet potatoes,166600
Morocco,2010,346.0,18.87,13697.0,Wheat,17095
Morocco,2011,346.0,18.53,13697.0,Maize,11533
Morocco,2011,346.0,18.53,13697.0,Potatoes,297584
Morocco,2011,346.0,18.53,13697.0,"Rice, paddy",70236
Morocco,2011,346.0,18.53,13697.0,Sorghum,8011
Morocco,2011,346.0,18.53,13697.0,Soybeans,10000
Morocco,2011,346.0,18.53,13697.0,Sweet potatoes,213115
Morocco,2011,346.0,18.53,13697.0,Wheat,19488
Morocco,2011,346.0,18.59,13697.0,Maize,11533
Morocco,2011,346.0,18.59,13697.0,Potatoes,297584
Morocco,2011,346.0,18.59,13697.0,"Rice, paddy",70236
Morocco,2011,346.0,18.59,13697.0,Sorghum,8011
Morocco,2011,346.0,18.59,13697.0,Soybeans,10000
Morocco,2011,346.0,18.59,13697.0,Sweet potatoes,213115
Morocco,2011,346.0,18.59,13697.0,Wheat,19488
Morocco,2012,346.0,18.24,13697.0,Maize,7648
Morocco,2012,346.0,18.24,13697.0,Potatoes,279800
Morocco,2012,346.0,18.24,13697.0,"Rice, paddy",76015
Morocco,2012,346.0,18.24,13697.0,Sorghum,9475
Morocco,2012,346.0,18.24,13697.0,Soybeans,10000
Morocco,2012,346.0,18.24,13697.0,Sweet potatoes,270783
Morocco,2012,346.0,18.24,13697.0,Wheat,12342
Morocco,2012,346.0,18.2,13697.0,Maize,7648
Morocco,2012,346.0,18.2,13697.0,Potatoes,279800
Morocco,2012,346.0,18.2,13697.0,"Rice, paddy",76015
Morocco,2012,346.0,18.2,13697.0,Sorghum,9475
Morocco,2012,346.0,18.2,13697.0,Soybeans,10000
Morocco,2012,346.0,18.2,13697.0,Sweet potatoes,270783
Morocco,2012,346.0,18.2,13697.0,Wheat,12342
Morocco,2013,346.0,18.79,13697.0,Maize,6632
Morocco,2013,346.0,18.79,13697.0,Potatoes,363561
Morocco,2013,346.0,18.79,13697.0,"Rice, paddy",75433
Morocco,2013,346.0,18.79,13697.0,Sorghum,10637
Morocco,2013,346.0,18.79,13697.0,Soybeans,10000
Morocco,2013,346.0,18.79,13697.0,Sweet potatoes,245134
Morocco,2013,346.0,18.79,13697.0,Wheat,21640
Morocco,2013,346.0,18.62,13697.0,Maize,6632
Morocco,2013,346.0,18.62,13697.0,Potatoes,363561
Morocco,2013,346.0,18.62,13697.0,"Rice, paddy",75433
Morocco,2013,346.0,18.62,13697.0,Sorghum,10637
Morocco,2013,346.0,18.62,13697.0,Soybeans,10000
Morocco,2013,346.0,18.62,13697.0,Sweet potatoes,245134
Morocco,2013,346.0,18.62,13697.0,Wheat,21640
Mozambique,1990,1032.0,21.51,102.26,Cassava,48612
Mozambique,1990,1032.0,21.51,102.26,Maize,4480
Mozambique,1990,1032.0,21.51,102.26,Potatoes,120710
Mozambique,1990,1032.0,21.51,102.26,"Rice, paddy",8747
Mozambique,1990,1032.0,21.51,102.26,Sorghum,4329
Mozambique,1990,1032.0,21.51,102.26,Sweet potatoes,58544
Mozambique,1990,1032.0,21.51,102.26,Wheat,18001
Mozambique,1991,1032.0,21.77,102.26,Cassava,37965
Mozambique,1991,1032.0,21.77,102.26,Maize,3241
Mozambique,1991,1032.0,21.77,102.26,Potatoes,124670
Mozambique,1991,1032.0,21.77,102.26,"Rice, paddy",5290
Mozambique,1991,1032.0,21.77,102.26,Sorghum,3356
Mozambique,1991,1032.0,21.77,102.26,Sweet potatoes,65029
Mozambique,1991,1032.0,21.77,102.26,Wheat,15000
Mozambique,1992,1032.0,22.6,102.26,Cassava,33284
Mozambique,1992,1032.0,22.6,102.26,Maize,1587
Mozambique,1992,1032.0,22.6,102.26,Potatoes,125440
Mozambique,1992,1032.0,22.6,102.26,"Rice, paddy",2988
Mozambique,1992,1032.0,22.6,102.26,Sorghum,1689
Mozambique,1992,1032.0,22.6,102.26,Sweet potatoes,63415
Mozambique,1992,1032.0,22.6,102.26,Wheat,11111
Mozambique,1993,1032.0,22.04,102.26,Cassava,41681
Mozambique,1993,1032.0,22.04,102.26,Maize,6332
Mozambique,1993,1032.0,22.04,102.26,Potatoes,126210
Mozambique,1993,1032.0,22.04,102.26,"Rice, paddy",6225
Mozambique,1993,1032.0,22.04,102.26,Sorghum,4130
Mozambique,1993,1032.0,22.04,102.26,Sweet potatoes,64706
Mozambique,1993,1032.0,22.04,102.26,Wheat,11541
Mozambique,1994,1032.0,21.35,102.26,Cassava,36899
Mozambique,1994,1032.0,21.35,102.26,Maize,5207
Mozambique,1994,1032.0,21.35,102.26,Potatoes,126980
Mozambique,1994,1032.0,21.35,102.26,"Rice, paddy",8345
Mozambique,1994,1032.0,21.35,102.26,Sorghum,4423
Mozambique,1994,1032.0,21.35,102.26,Sweet potatoes,68966
Mozambique,1994,1032.0,21.35,102.26,Wheat,11379
Mozambique,1995,1032.0,21.89,72.19,Cassava,42395
Mozambique,1995,1032.0,21.89,72.19,Maize,6794
Mozambique,1995,1032.0,21.89,72.19,Potatoes,127749
Mozambique,1995,1032.0,21.89,72.19,"Rice, paddy",8717
Mozambique,1995,1032.0,21.89,72.19,Sorghum,5648
Mozambique,1995,1032.0,21.89,72.19,Sweet potatoes,64706
Mozambique,1995,1032.0,21.89,72.19,Wheat,11314
Mozambique,1996,1032.0,21.53,65.85,Cassava,47674
Mozambique,1996,1032.0,21.53,65.85,Maize,9395
Mozambique,1996,1032.0,21.53,65.85,Potatoes,126820
Mozambique,1996,1032.0,21.53,65.85,"Rice, paddy",9653
Mozambique,1996,1032.0,21.53,65.85,Sorghum,5698
Mozambique,1996,1032.0,21.53,65.85,Sweet potatoes,67442
Mozambique,1996,1032.0,21.53,65.85,Wheat,11268
Mozambique,1997,1032.0,21.54,60.63,Cassava,53820
Mozambique,1997,1032.0,21.54,60.63,Maize,9033
Mozambique,1997,1032.0,21.54,60.63,Potatoes,123891
Mozambique,1997,1032.0,21.54,60.63,"Rice, paddy",10904
Mozambique,1997,1032.0,21.54,60.63,Sorghum,5802
Mozambique,1997,1032.0,21.54,60.63,Sweet potatoes,67816
Mozambique,1997,1032.0,21.54,60.63,Wheat,11241
Mozambique,1998,1032.0,22.22,51.98,Cassava,55557
Mozambique,1998,1032.0,22.22,51.98,Maize,9006
Mozambique,1998,1032.0,22.22,51.98,Potatoes,122951
Mozambique,1998,1032.0,22.22,51.98,"Rice, paddy",10552
Mozambique,1998,1032.0,22.22,51.98,Sorghum,6625
Mozambique,1998,1032.0,22.22,51.98,Sweet potatoes,68182
Mozambique,1998,1032.0,22.22,51.98,Wheat,11255
Mozambique,1999,1032.0,22.19,43.34,Cassava,57964
Mozambique,1999,1032.0,22.19,43.34,Maize,11596
Mozambique,1999,1032.0,22.19,43.34,Potatoes,125402
Mozambique,1999,1032.0,22.19,43.34,"Rice, paddy",10000
Mozambique,1999,1032.0,22.19,43.34,Sorghum,5869
Mozambique,1999,1032.0,22.19,43.34,Sweet potatoes,72727
Mozambique,1999,1032.0,22.19,43.34,Wheat,11297
Mozambique,2000,1032.0,21.51,34.69,Cassava,57911
Mozambique,2000,1032.0,21.51,34.69,Maize,9399
Mozambique,2000,1032.0,21.51,34.69,Potatoes,126562
Mozambique,2000,1032.0,21.51,34.69,"Rice, paddy",9816
Mozambique,2000,1032.0,21.51,34.69,Sorghum,5798
Mozambique,2000,1032.0,21.51,34.69,Sweet potatoes,71667
Mozambique,2000,1032.0,21.51,34.69,Wheat,10000
Mozambique,2001,1032.0,21.94,26.05,Cassava,71627
Mozambique,2001,1032.0,21.94,26.05,Maize,9580
Mozambique,2001,1032.0,21.94,26.05,Potatoes,127711
Mozambique,2001,1032.0,21.94,26.05,"Rice, paddy",9582
Mozambique,2001,1032.0,21.94,26.05,Sorghum,5738
Mozambique,2001,1032.0,21.94,26.05,Sweet potatoes,69231
Mozambique,2001,1032.0,21.94,26.05,Wheat,10000
Mozambique,2002,1032.0,21.96,17.4,Cassava,48556
Mozambique,2002,1032.0,21.96,17.4,Maize,7065
Mozambique,2002,1032.0,21.96,17.4,Potatoes,128843
Mozambique,2002,1032.0,21.96,17.4,"Rice, paddy",2789
Mozambique,2002,1032.0,21.96,17.4,Sorghum,3954
Mozambique,2002,1032.0,21.96,17.4,Sweet potatoes,47289
Mozambique,2002,1032.0,21.96,17.4,Wheat,10385
Mozambique,2004,1032.0,21.89,572.99,Cassava,60017
Mozambique,2004,1032.0,21.89,572.99,Maize,8085
Mozambique,2004,1032.0,21.89,572.99,Potatoes,129868
Mozambique,2004,1032.0,21.89,572.99,"Rice, paddy",9604
Mozambique,2004,1032.0,21.89,572.99,Sorghum,5663
Mozambique,2004,1032.0,21.89,572.99,Sweet potatoes,72000
Mozambique,2004,1032.0,21.89,572.99,Wheat,10870
Mozambique,2005,1032.0,22.27,770.88,Cassava,43155
Mozambique,2005,1032.0,22.27,770.88,Maize,4950
Mozambique,2005,1032.0,22.27,770.88,Potatoes,131341
Mozambique,2005,1032.0,22.27,770.88,"Rice, paddy",2034
Mozambique,2005,1032.0,22.27,770.88,Sorghum,2980
Mozambique,2005,1032.0,22.27,770.88,Sweet potatoes,71869
Mozambique,2005,1032.0,22.27,770.88,Wheat,11071
Mozambique,2006,1032.0,21.68,891.54,Cassava,63907
Mozambique,2006,1032.0,21.68,891.54,Maize,8387
Mozambique,2006,1032.0,21.68,891.54,Potatoes,132353
Mozambique,2006,1032.0,21.68,891.54,"Rice, paddy",2729
Mozambique,2006,1032.0,21.68,891.54,Sorghum,4961
Mozambique,2006,1032.0,21.68,891.54,Sweet potatoes,84629
Mozambique,2006,1032.0,21.68,891.54,Wheat,12353
Mozambique,2007,1032.0,21.91,547.31,Cassava,49902
Mozambique,2007,1032.0,21.91,547.31,Maize,6813
Mozambique,2007,1032.0,21.91,547.31,Potatoes,133333
Mozambique,2007,1032.0,21.91,547.31,"Rice, paddy",2845
Mozambique,2007,1032.0,21.91,547.31,Sorghum,4314
Mozambique,2007,1032.0,21.91,547.31,Sweet potatoes,98901
Mozambique,2007,1032.0,21.91,547.31,Wheat,11765
Mozambique,2008,1032.0,21.76,890.47,Cassava,40254
Mozambique,2008,1032.0,21.76,890.47,Maize,6177
Mozambique,2008,1032.0,21.76,890.47,Potatoes,140000
Mozambique,2008,1032.0,21.76,890.47,"Rice, paddy",2836
Mozambique,2008,1032.0,21.76,890.47,Sorghum,3291
Mozambique,2008,1032.0,21.76,890.47,Sweet potatoes,86946
Mozambique,2008,1032.0,21.76,890.47,Wheat,12500
Mozambique,2009,1032.0,21.7,914.92,Cassava,45215
Mozambique,2009,1032.0,21.7,914.92,Maize,10000
Mozambique,2009,1032.0,21.7,914.92,Potatoes,145000
Mozambique,2009,1032.0,21.7,914.92,"Rice, paddy",9835
Mozambique,2009,1032.0,21.7,914.92,Sorghum,6224
Mozambique,2009,1032.0,21.7,914.92,Sweet potatoes,104287
Mozambique,2009,1032.0,21.7,914.92,Wheat,12500
